16:16:01.955 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
16:16:01.986 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression8336780628568296744.so: /tmp/mleukam/libgkl_compression8336780628568296744.so: failed to map segment from shared object: Operation not permitted)
16:16:01.988 INFO  NativeLibraryLoader - Loading libgkl_compression.so from jar:file:/gpfs/apps/haswell/software/java-jdk-1.8.0_92/gatk/4.0.6.0/gatk-package-4.0.6.0-local.jar!/com/intel/gkl/native/libgkl_compression.so
16:16:02.011 WARN  NativeLibraryLoader - Unable to load libgkl_compression.so from native/libgkl_compression.so (/tmp/mleukam/libgkl_compression3740477886140903901.so: /tmp/mleukam/libgkl_compression3740477886140903901.so: failed to map segment from shared object: Operation not permitted)
16:16:02.178 INFO  BaseRecalibrator - ------------------------------------------------------------
16:16:02.179 INFO  BaseRecalibrator - The Genome Analysis Toolkit (GATK) v4.0.6.0
16:16:02.179 INFO  BaseRecalibrator - For support and documentation go to https://software.broadinstitute.org/gatk/
16:16:02.179 INFO  BaseRecalibrator - Executing as mleukam@cri16cn228 on Linux v2.6.32-573.12.1.el6.x86_64 amd64
16:16:02.179 INFO  BaseRecalibrator - Java runtime: Java HotSpot(TM) 64-Bit Server VM v1.8.0_92-b14
16:16:02.179 INFO  BaseRecalibrator - Start Date/Time: February 21, 2019 4:16:01 PM CST
16:16:02.179 INFO  BaseRecalibrator - ------------------------------------------------------------
16:16:02.179 INFO  BaseRecalibrator - ------------------------------------------------------------
16:16:02.180 INFO  BaseRecalibrator - HTSJDK Version: 2.16.0
16:16:02.180 INFO  BaseRecalibrator - Picard Version: 2.18.7
16:16:02.180 INFO  BaseRecalibrator - HTSJDK Defaults.COMPRESSION_LEVEL : 2
16:16:02.180 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_READ_FOR_SAMTOOLS : false
16:16:02.180 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_SAMTOOLS : true
16:16:02.180 INFO  BaseRecalibrator - HTSJDK Defaults.USE_ASYNC_IO_WRITE_FOR_TRIBBLE : false
16:16:02.180 INFO  BaseRecalibrator - Deflater: JdkDeflater
16:16:02.180 INFO  BaseRecalibrator - Inflater: JdkInflater
16:16:02.180 INFO  BaseRecalibrator - GCS max retries/reopens: 20
16:16:02.180 INFO  BaseRecalibrator - Using google-cloud-java patch 6d11bef1c81f885c26b2b56c8616b7a705171e4f from https://github.com/droazen/google-cloud-java/tree/dr_all_nio_fixes
16:16:02.180 INFO  BaseRecalibrator - Initializing engine
16:16:02.724 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
16:16:02.740 WARN  IntelDeflaterFactory - IntelInflater is not supported, using Java.util.zip.Inflater
16:16:03.141 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.indels.dbSNP142.normed.vcf
16:16:03.307 INFO  FeatureManager - Using codec VCFCodec to read file file:///scratch/mleukam/mouse/mgp.v5.merged.snps_all.dbSNP142.vcf
16:16:03.401 INFO  BaseRecalibrator - Done initializing engine
16:16:03.439 INFO  BaseRecalibrationEngine - The covariates being used here: 
16:16:03.439 INFO  BaseRecalibrationEngine - 	ReadGroupCovariate
16:16:03.439 INFO  BaseRecalibrationEngine - 	QualityScoreCovariate
16:16:03.439 INFO  BaseRecalibrationEngine - 	ContextCovariate
16:16:03.439 INFO  BaseRecalibrationEngine - 	CycleCovariate
16:16:03.443 INFO  ProgressMeter - Starting traversal
16:16:03.444 INFO  ProgressMeter -        Current Locus  Elapsed Minutes       Reads Processed     Reads/Minute
21:19:08.264 INFO  ProgressMeter -           2:43067416            303.1             679799000        2242966.4
21:19:18.280 INFO  ProgressMeter -           2:43806817            303.2             680174000        2242968.3
21:19:28.301 INFO  ProgressMeter -           2:44539657            303.4             680556000        2242992.7
21:19:38.312 INFO  ProgressMeter -           2:45237813            303.6             680937000        2243014.9
21:19:48.333 INFO  ProgressMeter -           2:45978419            303.7             681318000        2243035.9
21:19:58.356 INFO  ProgressMeter -           2:46775793            303.9             681692000        2243033.6
21:20:08.364 INFO  ProgressMeter -           2:47597974            304.1             682063000        2243023.3
21:20:18.389 INFO  ProgressMeter -           2:48357701            304.2             682434000        2243010.9
21:20:28.390 INFO  ProgressMeter -           2:49079088            304.4             682817000        2243040.8
21:20:38.398 INFO  ProgressMeter -           2:49757286            304.6             683194000        2243050.2
21:20:48.417 INFO  ProgressMeter -           2:50402492            304.7             683570000        2243055.0
21:20:58.430 INFO  ProgressMeter -           2:51099497            304.9             683945000        2243057.2
21:21:08.453 INFO  ProgressMeter -           2:51790004            305.1             684322000        2243064.7
21:21:18.462 INFO  ProgressMeter -           2:52453645            305.3             684696000        2243064.1
21:21:28.477 INFO  ProgressMeter -           2:53104797            305.4             685069000        2243059.5
21:21:38.502 INFO  ProgressMeter -           2:53867827            305.6             685442000        2243053.7
21:21:48.523 INFO  ProgressMeter -           2:54655964            305.8             685814000        2243045.1
21:21:58.525 INFO  ProgressMeter -           2:55503784            305.9             686178000        2243012.7
21:22:08.543 INFO  ProgressMeter -           2:56326011            306.1             686544000        2242984.9
21:22:18.565 INFO  ProgressMeter -           2:57127869            306.3             686921000        2242992.6
21:22:28.572 INFO  ProgressMeter -           2:57844302            306.4             687300000        2243008.6
21:22:38.575 INFO  ProgressMeter -           2:58537089            306.6             687674000        2243008.8
21:22:48.589 INFO  ProgressMeter -           2:59266390            306.8             688053000        2243023.9
21:22:58.610 INFO  ProgressMeter -           2:59892918            306.9             688427000        2243021.9
21:23:08.635 INFO  ProgressMeter -           2:60563221            307.1             688803000        2243025.9
21:23:18.655 INFO  ProgressMeter -           2:61216215            307.3             689183000        2243043.5
21:23:28.657 INFO  ProgressMeter -           2:61940242            307.4             689564000        2243066.5
21:23:38.663 INFO  ProgressMeter -           2:62691818            307.6             689942000        2243079.3
21:23:48.677 INFO  ProgressMeter -           2:63473854            307.8             690316000        2243078.1
21:23:58.680 INFO  ProgressMeter -           2:64245969            307.9             690696000        2243097.7
21:24:08.696 INFO  ProgressMeter -           2:64993210            308.1             691076000        2243115.9
21:24:18.710 INFO  ProgressMeter -           2:65653074            308.3             691448000        2243108.0
21:24:28.715 INFO  ProgressMeter -           2:66350024            308.4             691821000        2243104.7
21:24:38.732 INFO  ProgressMeter -           2:67105505            308.6             692189000        2243083.7
21:24:48.736 INFO  ProgressMeter -           2:67846853            308.8             692558000        2243067.5
21:24:58.736 INFO  ProgressMeter -           2:68518900            308.9             692934000        2243074.5
21:25:08.751 INFO  ProgressMeter -           2:69194591            309.1             693309000        2243076.4
21:25:18.763 INFO  ProgressMeter -           2:69869948            309.3             693683000        2243075.4
21:25:28.771 INFO  ProgressMeter -           2:70564886            309.4             694059000        2243081.4
21:25:38.773 INFO  ProgressMeter -           2:71232537            309.6             694435000        2243088.1
21:25:48.799 INFO  ProgressMeter -           2:71897265            309.8             694810000        2243088.7
21:25:58.820 INFO  ProgressMeter -           2:72554866            309.9             695184000        2243086.7
21:26:08.836 INFO  ProgressMeter -           2:73226700            310.1             695564000        2243104.6
21:26:18.844 INFO  ProgressMeter -           2:73903678            310.3             695942000        2243117.0
21:26:28.848 INFO  ProgressMeter -           2:74608255            310.4             696320000        2243129.9
21:26:38.855 INFO  ProgressMeter -           2:75291896            310.6             696701000        2243152.0
21:26:48.859 INFO  ProgressMeter -           2:75954573            310.8             697082000        2243174.5
21:26:58.874 INFO  ProgressMeter -           2:76612061            310.9             697460000        2243186.0
21:27:08.889 INFO  ProgressMeter -           2:77264168            311.1             697841000        2243207.2
21:27:18.916 INFO  ProgressMeter -           2:77930514            311.3             698218000        2243214.0
21:27:28.920 INFO  ProgressMeter -           2:78688320            311.4             698594000        2243220.3
21:27:38.931 INFO  ProgressMeter -           2:79386997            311.6             698972000        2243232.3
21:27:48.934 INFO  ProgressMeter -           2:80073778            311.8             699345000        2243229.1
21:27:58.946 INFO  ProgressMeter -           2:80778183            311.9             699723000        2243240.9
21:28:08.965 INFO  ProgressMeter -           2:81587487            312.1             700096000        2243235.8
21:28:18.984 INFO  ProgressMeter -           2:82424779            312.3             700466000        2243221.2
21:28:28.995 INFO  ProgressMeter -           2:83253693            312.4             700842000        2243226.7
21:28:39.017 INFO  ProgressMeter -           2:84089290            312.6             701219000        2243234.1
21:28:49.025 INFO  ProgressMeter -           2:84817524            312.8             701593000        2243233.5
21:28:59.041 INFO  ProgressMeter -           2:85518941            312.9             701977000        2243264.0
21:29:09.057 INFO  ProgressMeter -           2:86365586            313.1             702345000        2243243.3
21:29:19.062 INFO  ProgressMeter -           2:87213508            313.3             702707000        2243204.8
21:29:29.065 INFO  ProgressMeter -           2:88072985            313.4             703070000        2243169.7
21:29:39.082 INFO  ProgressMeter -           2:88949393            313.6             703433000        2243133.1
21:29:49.098 INFO  ProgressMeter -           2:89813343            313.8             703801000        2243112.6
21:29:59.097 INFO  ProgressMeter -           2:90688831            313.9             704171000        2243100.4
21:30:09.111 INFO  ProgressMeter -           2:91336940            314.1             704546000        2243102.4
21:30:19.118 INFO  ProgressMeter -           2:92008433            314.3             704926000        2243121.1
21:30:29.134 INFO  ProgressMeter -           2:92644531            314.4             705307000        2243141.9
21:30:39.150 INFO  ProgressMeter -           2:93270418            314.6             705682000        2243143.6
21:30:49.174 INFO  ProgressMeter -           2:93901619            314.8             706056000        2243141.3
21:30:59.181 INFO  ProgressMeter -           2:94535287            314.9             706434000        2243153.6
21:31:09.188 INFO  ProgressMeter -           2:95334629            315.1             706810000        2243159.5
21:31:19.200 INFO  ProgressMeter -           2:96111501            315.3             707180000        2243145.9
21:31:29.216 INFO  ProgressMeter -           2:96897397            315.4             707549000        2243128.6
21:31:39.243 INFO  ProgressMeter -           2:97718486            315.6             707914000        2243097.3
21:31:49.264 INFO  ProgressMeter -           2:98586945            315.8             708278000        2243063.6
21:31:59.285 INFO  ProgressMeter -           2:98662501            315.9             708425000        2242343.1
21:32:09.307 INFO  ProgressMeter -           2:98662749            316.1             708695000        2242012.4
21:32:19.339 INFO  ProgressMeter -           2:98666242            316.3             708888000        2241437.4
21:32:29.358 INFO  ProgressMeter -           2:98666547            316.4             709088000        2240886.6
21:32:39.364 INFO  ProgressMeter -           2:98666580            316.6             709230000        2240154.7
21:32:49.469 INFO  ProgressMeter -           2:98666666            316.8             709343000        2239320.4
21:32:59.531 INFO  ProgressMeter -           2:98666749            316.9             709430000        2238410.0
21:33:09.590 INFO  ProgressMeter -           2:98666802            317.1             709499000        2237444.2
21:33:19.645 INFO  ProgressMeter -           2:98666893            317.3             709602000        2236587.0
21:33:29.809 INFO  ProgressMeter -           2:98666918            317.4             709636000        2235500.6
21:33:39.815 INFO  ProgressMeter -           2:98667008            317.6             709682000        2234471.6
21:33:49.968 INFO  ProgressMeter -           2:98667052            317.8             709727000        2233423.4
21:34:00.043 INFO  ProgressMeter -           2:98667067            317.9             709783000        2232420.1
21:34:10.202 INFO  ProgressMeter -           2:98667079            318.1             709839000        2231407.8
21:34:20.355 INFO  ProgressMeter -           2:98667088            318.3             709900000        2230413.1
21:34:30.500 INFO  ProgressMeter -           2:98667097            318.5             709954000        2229398.4
21:34:40.530 INFO  ProgressMeter -           2:98667107            318.6             709996000        2228360.5
21:34:50.535 INFO  ProgressMeter -           2:98667118            318.8             710036000        2227320.4
21:35:00.901 INFO  ProgressMeter -           2:98667131            319.0             710074000        2226233.1
21:35:10.906 INFO  ProgressMeter -           2:98667169            319.1             710118000        2225207.7
21:35:20.989 INFO  ProgressMeter -           2:98667210            319.3             710222000        2224362.3
21:35:31.210 INFO  ProgressMeter -           2:98667235            319.5             710311000        2223454.7
21:35:41.212 INFO  ProgressMeter -           2:99072114            319.6             710526000        2222967.8
21:35:51.229 INFO  ProgressMeter -           2:99937928            319.8             710885000        2222929.8
21:36:01.253 INFO  ProgressMeter -          2:101059772            320.0             711240000        2222878.7
21:36:11.279 INFO  ProgressMeter -          2:101774228            320.1             711613000        2222883.5
21:36:21.302 INFO  ProgressMeter -          2:102404002            320.3             711991000        2222904.3
21:36:31.323 INFO  ProgressMeter -          2:103043017            320.5             712358000        2222891.0
21:36:41.348 INFO  ProgressMeter -          2:103674038            320.6             712738000        2222917.8
21:36:51.374 INFO  ProgressMeter -          2:104319662            320.8             713110000        2222919.6
21:37:01.385 INFO  ProgressMeter -          2:105020879            321.0             713487000        2222938.6
21:37:11.408 INFO  ProgressMeter -          2:105680874            321.1             713864000        2222956.2
21:37:21.422 INFO  ProgressMeter -          2:106410010            321.3             714240000        2222971.7
21:37:31.444 INFO  ProgressMeter -          2:107073353            321.5             714617000        2222989.4
21:37:41.451 INFO  ProgressMeter -          2:107860925            321.6             714992000        2223002.6
21:37:51.470 INFO  ProgressMeter -          2:108675204            321.8             715369000        2223020.6
21:38:01.477 INFO  ProgressMeter -          2:109424543            322.0             715750000        2223052.4
21:38:11.478 INFO  ProgressMeter -          2:110112756            322.1             716127000        2223072.5
21:38:21.481 INFO  ProgressMeter -          2:110884666            322.3             716498000        2223073.6
21:38:31.503 INFO  ProgressMeter -          2:111725960            322.5             716869000        2223072.6
21:38:41.515 INFO  ProgressMeter -          2:112523167            322.6             717243000        2223082.0
21:38:51.538 INFO  ProgressMeter -          2:113205896            322.8             717622000        2223105.7
21:39:01.550 INFO  ProgressMeter -          2:113892710            323.0             717997000        2223118.2
21:39:11.563 INFO  ProgressMeter -          2:114594368            323.1             718371000        2223127.5
21:39:21.584 INFO  ProgressMeter -          2:115339448            323.3             718751000        2223154.4
21:39:31.607 INFO  ProgressMeter -          2:116029483            323.5             719138000        2223202.7
21:39:41.621 INFO  ProgressMeter -          2:116772922            323.6             719517000        2223227.2
21:39:51.628 INFO  ProgressMeter -          2:117440144            323.8             719894000        2223246.4
21:40:01.630 INFO  ProgressMeter -          2:118117764            324.0             720270000        2223263.0
21:40:11.641 INFO  ProgressMeter -          2:118751047            324.1             720642000        2223266.2
21:40:21.647 INFO  ProgressMeter -          2:119388176            324.3             721018000        2223282.4
21:40:31.662 INFO  ProgressMeter -          2:120064266            324.5             721397000        2223306.7
21:40:41.683 INFO  ProgressMeter -          2:120713617            324.6             721773000        2223321.1
21:40:51.701 INFO  ProgressMeter -          2:121391869            324.8             722152000        2223345.1
21:41:01.709 INFO  ProgressMeter -          2:122076729            325.0             722522000        2223342.4
21:41:11.740 INFO  ProgressMeter -          2:122733936            325.1             722895000        2223346.5
21:41:21.746 INFO  ProgressMeter -          2:123483392            325.3             723272000        2223365.5
21:41:31.757 INFO  ProgressMeter -          2:124261168            325.5             723647000        2223377.9
21:41:41.772 INFO  ProgressMeter -          2:124937056            325.6             724028000        2223408.3
21:41:51.787 INFO  ProgressMeter -          2:125587213            325.8             724407000        2223432.4
21:42:01.799 INFO  ProgressMeter -          2:126263925            326.0             724784000        2223450.8
21:42:11.808 INFO  ProgressMeter -          2:126946050            326.1             725164000        2223478.7
21:42:21.814 INFO  ProgressMeter -          2:127571911            326.3             725538000        2223488.5
21:42:31.828 INFO  ProgressMeter -          2:128231190            326.5             725917000        2223512.7
21:42:41.840 INFO  ProgressMeter -          2:128887607            326.6             726294000        2223530.9
21:42:51.860 INFO  ProgressMeter -          2:129560946            326.8             726671000        2223548.3
21:43:01.863 INFO  ProgressMeter -          2:130216472            327.0             727043000        2223552.3
21:43:11.871 INFO  ProgressMeter -          2:130861078            327.1             727416000        2223558.7
21:43:21.880 INFO  ProgressMeter -          2:131506829            327.3             727793000        2223577.3
21:43:31.892 INFO  ProgressMeter -          2:132158386            327.5             728171000        2223598.5
21:43:41.895 INFO  ProgressMeter -          2:132798769            327.6             728543000        2223602.5
21:43:51.916 INFO  ProgressMeter -          2:133473045            327.8             728919000        2223616.6
21:44:01.935 INFO  ProgressMeter -          2:134203160            328.0             729304000        2223658.3
21:44:11.945 INFO  ProgressMeter -          2:134936316            328.1             729683000        2223682.7
21:44:21.963 INFO  ProgressMeter -          2:135612207            328.3             730057000        2223691.0
21:44:31.971 INFO  ProgressMeter -          2:136255173            328.5             730431000        2223700.4
21:44:41.991 INFO  ProgressMeter -          2:136951504            328.6             730809000        2223720.6
21:44:52.012 INFO  ProgressMeter -          2:137667103            328.8             731193000        2223759.0
21:45:02.013 INFO  ProgressMeter -          2:138364231            329.0             731570000        2223778.2
21:45:12.016 INFO  ProgressMeter -          2:139106013            329.1             731946000        2223794.2
21:45:22.020 INFO  ProgressMeter -          2:139825735            329.3             732323000        2223813.1
21:45:32.034 INFO  ProgressMeter -          2:140528417            329.5             732695000        2223815.7
21:45:42.047 INFO  ProgressMeter -          2:141262703            329.6             733068000        2223821.4
21:45:52.055 INFO  ProgressMeter -          2:141986158            329.8             733448000        2223848.9
21:46:02.076 INFO  ProgressMeter -          2:142671501            330.0             733822000        2223856.7
21:46:12.097 INFO  ProgressMeter -          2:143366719            330.1             734200000        2223876.6
21:46:22.098 INFO  ProgressMeter -          2:144031440            330.3             734574000        2223886.6
21:46:32.114 INFO  ProgressMeter -          2:144666139            330.5             734948000        2223895.0
21:46:42.132 INFO  ProgressMeter -          2:145338889            330.6             735328000        2223921.3
21:46:52.149 INFO  ProgressMeter -          2:145970071            330.8             735704000        2223935.5
21:47:02.171 INFO  ProgressMeter -          2:146665572            331.0             736082000        2223955.4
21:47:12.174 INFO  ProgressMeter -          2:147378340            331.1             736458000        2223971.0
21:47:22.185 INFO  ProgressMeter -          2:148069160            331.3             736832000        2223979.9
21:47:32.209 INFO  ProgressMeter -          2:148723575            331.5             737215000        2224014.4
21:47:42.211 INFO  ProgressMeter -          2:149444022            331.6             737570000        2223966.9
21:47:52.226 INFO  ProgressMeter -          2:150132607            331.8             737948000        2223987.4
21:48:02.230 INFO  ProgressMeter -          2:150796520            332.0             738322000        2223997.0
21:48:12.249 INFO  ProgressMeter -          2:151528697            332.1             738688000        2223980.8
21:48:22.270 INFO  ProgressMeter -          2:152169996            332.3             739065000        2223997.5
21:48:32.291 INFO  ProgressMeter -          2:152814020            332.5             739444000        2224020.3
21:48:42.303 INFO  ProgressMeter -          2:153447439            332.6             739820000        2224035.0
21:48:52.319 INFO  ProgressMeter -          2:154112231            332.8             740191000        2224034.2
21:49:02.319 INFO  ProgressMeter -          2:154753451            333.0             740566000        2224047.1
21:49:12.330 INFO  ProgressMeter -          2:155420906            333.1             740938000        2224049.9
21:49:22.341 INFO  ProgressMeter -          2:156067747            333.3             741308000        2224046.7
21:49:32.357 INFO  ProgressMeter -          2:156733388            333.5             741683000        2224057.8
21:49:42.373 INFO  ProgressMeter -          2:157367095            333.6             742056000        2224063.0
21:49:52.391 INFO  ProgressMeter -          2:158022002            333.8             742436000        2224089.0
21:50:02.392 INFO  ProgressMeter -          2:158659817            334.0             742806000        2224086.8
21:50:12.401 INFO  ProgressMeter -          2:159297484            334.1             743179000        2224092.8
21:50:22.413 INFO  ProgressMeter -          2:160021054            334.3             743554000        2224104.3
21:50:32.415 INFO  ProgressMeter -          2:160684203            334.5             743932000        2224126.0
21:50:42.430 INFO  ProgressMeter -          2:161332464            334.6             744311000        2224149.2
21:50:52.436 INFO  ProgressMeter -          2:162029338            334.8             744682000        2224149.5
21:51:02.459 INFO  ProgressMeter -          2:162709329            335.0             745052000        2224144.8
21:51:12.463 INFO  ProgressMeter -          2:163348157            335.2             745424000        2224148.3
21:51:22.477 INFO  ProgressMeter -          2:164000424            335.3             745793000        2224141.7
21:51:32.486 INFO  ProgressMeter -          2:164644891            335.5             746167000        2224150.6
21:51:42.512 INFO  ProgressMeter -          2:165271221            335.7             746542000        2224160.5
21:51:52.536 INFO  ProgressMeter -          2:165912779            335.8             746909000        2224146.9
21:52:02.546 INFO  ProgressMeter -          2:166543904            336.0             747280000        2224146.7
21:52:12.549 INFO  ProgressMeter -          2:167173298            336.2             747656000        2224162.2
21:52:22.573 INFO  ProgressMeter -          2:167810365            336.3             748035000        2224184.2
21:52:32.589 INFO  ProgressMeter -          2:168441676            336.5             748412000        2224201.2
21:52:42.598 INFO  ProgressMeter -          2:169098129            336.7             748777000        2224183.3
21:52:52.610 INFO  ProgressMeter -          2:169750340            336.8             749147000        2224179.9
21:53:02.615 INFO  ProgressMeter -          2:170409742            337.0             749515000        2224171.3
21:53:12.637 INFO  ProgressMeter -          2:171061300            337.2             749885000        2224166.8
21:53:22.649 INFO  ProgressMeter -          2:171749710            337.3             750255000        2224163.4
21:53:32.658 INFO  ProgressMeter -          2:172406318            337.5             750625000        2224160.4
21:53:42.671 INFO  ProgressMeter -          2:173015818            337.7             750999000        2224168.8
21:53:52.692 INFO  ProgressMeter -          2:173649767            337.8             751374000        2224179.2
21:54:02.699 INFO  ProgressMeter -          2:174297141            338.0             751755000        2224208.9
21:54:12.706 INFO  ProgressMeter -          2:174937554            338.2             752132000        2224226.8
21:54:22.709 INFO  ProgressMeter -          2:177507449            338.3             752466000        2224118.0
21:54:32.726 INFO  ProgressMeter -          2:178371087            338.5             752834000        2224108.2
21:54:42.729 INFO  ProgressMeter -          2:179021540            338.7             753207000        2224114.7
21:54:52.742 INFO  ProgressMeter -          2:179650478            338.8             753580000        2224120.1
21:55:02.767 INFO  ProgressMeter -          2:180257384            339.0             753957000        2224136.0
21:55:12.785 INFO  ProgressMeter -          2:180886610            339.2             754339000        2224167.4
21:55:22.786 INFO  ProgressMeter -          2:181512278            339.3             754725000        2224212.4
21:55:32.811 INFO  ProgressMeter -          2:181930876            339.5             755120000        2224281.2
21:55:42.812 INFO  ProgressMeter -            3:3295093            339.7             755499000        2224305.5
21:55:52.828 INFO  ProgressMeter -            3:4067485            339.8             755870000        2224304.6
21:56:02.840 INFO  ProgressMeter -            3:4873970            340.0             756237000        2224292.3
21:56:12.853 INFO  ProgressMeter -            3:5634969            340.2             756608000        2224291.7
21:56:22.855 INFO  ProgressMeter -            3:6407998            340.3             756974000        2224277.7
21:56:32.855 INFO  ProgressMeter -            3:7269815            340.5             757345000        2224278.5
21:56:42.855 INFO  ProgressMeter -            3:8013051            340.7             757706000        2224250.0
21:56:52.880 INFO  ProgressMeter -            3:8595712            340.8             758085000        2224271.6
21:57:02.890 INFO  ProgressMeter -            3:9240489            341.0             758453000        2224262.6
21:57:12.893 INFO  ProgressMeter -            3:9868286            341.2             758824000        2224263.1
21:57:22.918 INFO  ProgressMeter -           3:10535367            341.3             759192000        2224252.4
21:57:32.945 INFO  ProgressMeter -           3:11317980            341.5             759561000        2224244.5
21:57:42.958 INFO  ProgressMeter -           3:12144192            341.7             759923000        2224217.6
21:57:52.994 INFO  ProgressMeter -           3:12967021            341.8             760283000        2224184.3
21:58:02.987 INFO  ProgressMeter -           3:13732012            342.0             760644000        2224154.8
21:58:12.999 INFO  ProgressMeter -           3:14481271            342.2             761010000        2224139.9
21:58:23.013 INFO  ProgressMeter -           3:15177392            342.3             761377000        2224127.5
21:58:33.015 INFO  ProgressMeter -           3:16159242            342.5             761711000        2224020.2
21:58:43.025 INFO  ProgressMeter -           3:16922512            342.7             762081000        2224017.1
21:58:53.038 INFO  ProgressMeter -           3:17744321            342.8             762451000        2224013.9
21:59:03.121 INFO  ProgressMeter -           3:18482414            343.0             762828000        2224023.2
21:59:13.128 INFO  ProgressMeter -           3:19195989            343.2             763206000        2224043.8
21:59:23.147 INFO  ProgressMeter -           3:19856518            343.3             763578000        2224045.7
21:59:33.157 INFO  ProgressMeter -           3:20539636            343.5             763947000        2224039.7
21:59:43.172 INFO  ProgressMeter -           3:21293462            343.7             764316000        2224033.2
21:59:53.181 INFO  ProgressMeter -           3:21958121            343.8             764689000        2224039.0
22:00:03.200 INFO  ProgressMeter -           3:22651521            344.0             765065000        2224052.5
22:00:13.220 INFO  ProgressMeter -           3:23420202            344.2             765432000        2224039.6
22:00:23.241 INFO  ProgressMeter -           3:24208046            344.3             765801000        2224032.5
22:00:33.247 INFO  ProgressMeter -           3:25000818            344.5             766174000        2224038.6
22:00:43.265 INFO  ProgressMeter -           3:25778822            344.7             766544000        2224034.7
22:00:53.268 INFO  ProgressMeter -           3:26546805            344.8             766915000        2224035.4
22:01:03.287 INFO  ProgressMeter -           3:27234666            345.0             767287000        2224037.2
22:01:13.290 INFO  ProgressMeter -           3:27860772            345.2             767661000        2224046.5
22:01:23.307 INFO  ProgressMeter -           3:28503466            345.3             768028000        2224034.0
22:01:33.319 INFO  ProgressMeter -           3:29178981            345.5             768391000        2224010.5
22:01:43.342 INFO  ProgressMeter -           3:29905671            345.7             768760000        2224003.2
22:01:53.348 INFO  ProgressMeter -           3:30560201            345.8             769131000        2224003.5
22:02:03.372 INFO  ProgressMeter -           3:31206572            346.0             769503000        2224004.8
22:02:13.531 INFO  ProgressMeter -           3:31898097            346.2             769876000        2223994.5
22:02:23.550 INFO  ProgressMeter -           3:32551732            346.3             770252000        2224007.9
22:02:33.557 INFO  ProgressMeter -           3:33180871            346.5             770620000        2223999.5
22:02:43.560 INFO  ProgressMeter -           3:33893983            346.7             770994000        2224008.8
22:02:53.579 INFO  ProgressMeter -           3:34563627            346.8             771370000        2224022.1
22:03:03.585 INFO  ProgressMeter -           3:35186003            347.0             771748000        2224042.6
22:03:13.597 INFO  ProgressMeter -           3:35551555            347.2             772136000        2224091.2
22:03:23.609 INFO  ProgressMeter -           3:36218426            347.3             772510000        2224099.5
22:03:33.617 INFO  ProgressMeter -           3:36878250            347.5             772881000        2224099.5
22:03:43.639 INFO  ProgressMeter -           3:37572464            347.7             773259000        2224118.2
22:03:53.669 INFO  ProgressMeter -           3:38218101            347.8             773634000        2224127.4
22:04:03.693 INFO  ProgressMeter -           3:38878366            348.0             774007000        2224131.5
22:04:13.712 INFO  ProgressMeter -           3:39585343            348.2             774379000        2224133.3
22:04:23.726 INFO  ProgressMeter -           3:40301081            348.3             774746000        2224121.2
22:04:33.739 INFO  ProgressMeter -           3:41070022            348.5             775124000        2224140.8
22:04:43.748 INFO  ProgressMeter -           3:41719464            348.7             775500000        2224155.1
22:04:53.765 INFO  ProgressMeter -           3:42477424            348.8             775868000        2224145.5
22:05:03.772 INFO  ProgressMeter -           3:43275315            349.0             776235000        2224134.2
22:05:13.774 INFO  ProgressMeter -           3:44122683            349.2             776594000        2224100.5
22:05:23.774 INFO  ProgressMeter -           3:44972024            349.3             776960000        2224087.1
22:05:33.776 INFO  ProgressMeter -           3:45776609            349.5             777326000        2224073.5
22:05:43.782 INFO  ProgressMeter -           3:46607692            349.7             777690000        2224053.8
22:05:53.792 INFO  ProgressMeter -           3:47449353            349.8             778055000        2224036.5
22:06:03.805 INFO  ProgressMeter -           3:48324308            350.0             778410000        2223990.3
22:06:13.810 INFO  ProgressMeter -           3:49166123            350.2             778769000        2223956.5
22:06:23.814 INFO  ProgressMeter -           3:49984570            350.3             779128000        2223922.8
22:06:33.840 INFO  ProgressMeter -           3:50713514            350.5             779497000        2223915.3
22:06:43.846 INFO  ProgressMeter -           3:51416817            350.7             779865000        2223907.1
22:06:53.846 INFO  ProgressMeter -           3:52050084            350.8             780237000        2223911.0
22:07:03.852 INFO  ProgressMeter -           3:52681469            351.0             780612000        2223922.7
22:07:13.871 INFO  ProgressMeter -           3:53345696            351.2             780984000        2223924.6
22:07:23.884 INFO  ProgressMeter -           3:54015970            351.3             781354000        2223921.3
22:07:33.909 INFO  ProgressMeter -           3:54700305            351.5             781727000        2223925.4
22:07:43.924 INFO  ProgressMeter -           3:55347916            351.7             782100000        2223930.5
22:07:53.931 INFO  ProgressMeter -           3:56055027            351.8             782480000        2223956.3
